"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"300947","2708020","2","","9999","1 cubic inch","51000","15.0","","",""
"300950","2708021","2","","9999","1 cubic inch","51000","15.0","","",""
"300949","2708021","1","","9999","1 cup","10205","250.0","","",""
"300951","2708021","3","","9999","Quantity not specified","90000","125.0","","",""
"300953","2708022","2","","9999","1 cubic inch","51000","15.0","","",""
"300952","2708022","1","","9999","1 cup","10205","250.0","","",""
"300954","2708022","3","","9999","Quantity not specified","90000","125.0","","",""
"300955","2708023","1","","9999","1 cup","10205","250.0","","",""
"300956","2708023","2","","9999","1 cubic inch","51000","15.0","","",""
"300957","2708023","3","","9999","Quantity not specified","90000","125.0","","",""
"300958","2708024","1","","9999","1 fritter","60800","100.0","","",""
"300959","2708024","2","","9999","Quantity not specified","90000","100.0","","",""
"300960","2708025","1","","9999","1 fritter","60800","100.0","","",""
"300961","2708025","2","","9999","Quantity not specified","90000","100.0","","",""
"300962","2708026","1","","9999","1 cup","10205","250.0","","",""
"300964","2708026","3","","9999","Quantity not specified","90000","125.0","","",""
"300963","2708026","2","","9999","1 cubic inch","51000","15.0","","",""
"300966","2708027","2","","9999","1 cubic inch","51000","15.0","","",""
"300967","2708027","3","","9999","Quantity not specified","90000","125.0","","",""
"300965","2708027","1","","9999","1 cup","10205","250.0","","",""
"300970","2708028","3","","9999","Quantity not specified","90000","125.0","","",""
"300969","2708028","2","","9999","1 cubic inch","51000","15.0","","",""
"300968","2708028","1","","9999","1 cup","10205","250.0","","",""
"300972","2708029","2","","9999","1 eclair, frozen","60709","78.0","","",""
"300971","2708029","1","","9999","1 eclair (5"" x 2"" x 1-3/4"")","60708","102.0","","",""
"300973","2708029","3","","9999","1 cream puff (3-1/2"" x 2"")","60621","112.0","","",""
"300974","2708029","4","","9999","Quantity not specified","90000","70.0","","",""
"300975","2708030","1","","9999","1 eclair (5"" x 2"" x 1-3/4"")","60708","90.0","","",""
"300976","2708030","2","","9999","1 cream puff (3-1/2"" x 2"")","60621","100.0","","",""
"300978","2708030","4","","9999","Quantity not specified","90000","70.0","","",""
"300977","2708030","3","","9999","1 miniature cream puff","61476","23.0","","",""
"300980","2708031","2","","9999","1 eclair, frozen","60709","78.0","","",""
"300982","2708031","4","","9999","Quantity not specified","90000","70.0","","",""
"300981","2708031","3","","9999","1 cream puff (3-1/2"" x 2"")","60621","112.0","","",""
"300983","2708031","5","","9999","1 Tasty-Klair pie","63715","113.0","","",""
"300979","2708031","1","","9999","1 eclair (5"" x 2"" x 1-3/4"")","60708","102.0","","",""
"300985","2708032","2","","9999","Quantity not specified","90000","70.0","","",""
"300984","2708032","1","","9999","1 eclair, frozen","60709","60.0","","",""
"300986","2708033","1","","9999","1 cream puff","60620","27.0","","",""
"300987","2708033","2","","9999","Quantity not specified","90000","70.0","","",""
"300989","2708034","2","","9999","Quantity not specified","90000","70.0","","",""
"300988","2708034","1","","9999","1 sopaipilla (1 1/2"" x 1 1/2"")","62215","10.0","","",""
"300990","2708034","3","","9999","1 surface inch","52000","4.4","","",""
"300992","2708035","2","","9999","Quantity not specified","90000","70.0","","",""
"300993","2708035","3","","9999","1 surface inch","52000","5.3","","",""
"300991","2708035","1","","9999","1 sopaipilla (1 1/2"" x 1 1/2"")","62215","12.0","","",""
"300996","2708036","3","","9999","Quantity not specified","90000","80.0","","",""
"300994","2708036","1","","9999","1 crepe with filling, any size","64594","80.0","","",""
"300995","2708036","2","","9999","1 surface inch","52000","1.6","","",""
"300997","2708037","1","","9999","1 crepe with filling, any size","64594","80.0","","",""
"300999","2708037","3","","9999","Quantity not specified","90000","80.0","","",""
"300998","2708037","2","","9999","1 surface inch","52000","1.6","","",""
"301000","2708038","1","","9999","1 tamale","62285","35.0","","",""
"301001","2708038","2","","9999","Quantity not specified","90000","70.0","","",""
"301002","2708039","1","","9999","1 piece","61667","125.0","","",""
"301004","2708039","3","","9999","Quantity not specified","90000","125.0","","",""
"301003","2708039","2","","9999","1 cubic inch","51000","8.5","","",""
"301007","2708040","3","","9999","Quantity not specified","90000","125.0","","",""
"301006","2708040","2","","9999","1 cubic inch","51000","8.5","","",""
"301005","2708040","1","","9999","1 piece","61667","125.0","","",""
"301009","2708041","2","","9999","1 cubic inch","51000","8.5","","",""
"301008","2708041","1","","9999","1 piece","61667","125.0","","",""
"301010","2708041","3","","9999","Quantity not specified","90000","125.0","","",""
"301012","2708042","2","","9999","1 cubic inch","51000","8.5","","",""
"301013","2708042","3","","9999","Quantity not specified","90000","125.0","","",""
"301011","2708042","1","","9999","1 piece","61667","125.0","","",""
"301014","2708043","1","","9999","1 piece","61667","125.0","","",""
"301016","2708043","3","","9999","Quantity not specified","90000","125.0","","",""
"301015","2708043","2","","9999","1 cubic inch","51000","8.5","","",""
"301018","2708044","2","","9999","1 cubic inch","51000","13.0","","",""
"301019","2708044","3","","9999","Quantity not specified","90000","80.0","","",""
"301017","2708044","1","","9999","1 piece","61667","80.0","","",""
"301021","2708045","2","","9999","1 cubic inch","51000","20.0","","",""
"301022","2708045","3","","9999","Quantity not specified","90000","80.0","","",""
"301020","2708045","1","","9999","1 piece","61667","80.0","","",""
"301023","2708046","1","","9999","1 item, any size","64756","75.0","","",""
"301024","2708046","2","","9999","Quantity not specified","90000","75.0","","",""
"301025","2708047","1","","9999","1 pastry","61629","78.0","","",""
"301026","2708047","2","","9999","Quantity not specified","90000","70.0","","",""
"301029","2708048","3","","9999","1 small round Moon Cake","62161","46.0","","",""
"301032","2708048","6","","9999","Quantity not specified","90000","70.0","","",""
"301030","2708048","4","","9999","1 large round Moon Cake","61060","138.0","","",""
"301027","2708048","1","","9999","1 small square Moon Cake","62171","51.0","","",""
"301031","2708048","5","","9999","1 cubic inch","51000","19.0","","",""
"301028","2708048","2","","9999","1 large square Moon Cake","61077","204.0","","",""
"301033","2708049","1","","9999","1 large square Moon Cake","61077","204.0","","",""
"301035","2708049","3","","9999","1 cubic inch","51000","19.0","","",""
"301034","2708049","2","","9999","1 large round Moon Cake","61060","138.0","","",""
"301036","2708049","4","","9999","Quantity not specified","90000","70.0","","",""
"301037","2708050","1","","9999","1 oz","40000","28.35","","",""
"301038","2708050","2","","9999","Quantity not specified","90000","70.0","","",""
"301040","2708051","2","","9999","Quantity not specified","90000","70.0","","",""
"301039","2708051","1","","9999","1 pastry","61629","46.0","","",""
"301041","2708052","1","","9999","1 pastry","61629","85.0","","",""
"301042","2708052","2","","9999","Quantity not specified","90000","70.0","","",""
"301044","2708053","2","","9999","1 patty shell","61643","47.0","","",""
"301045","2708053","3","","9999","Quantity not specified","90000","70.0","","",""
"301043","2708053","1","","9999","1 pastry","61629","11.0","","",""
"301047","2708054","2","","9999","1 Napoleon","60210","85.0","","",""
"301048","2708054","3","","9999","1 miniature Napoleon","61470","30.0","","",""
"301046","2708054","1","","9999","1 cream horn","60618","57.0","","",""
"301049","2708054","4","","9999","Quantity not specified","90000","70.0","","",""
"301052","2708055","3","","9999","Quantity not specified","90000","70.0","","",""
"301053","2708055","4","","9999","1 cubic inch","51000","14.0","","",""
"301050","2708055","1","","9999","1 puff or cheese straw (5"" long)","63455","6.0","","",""
"301051","2708055","2","","9999","1 cup","10205","16.0","","",""
"301060","2708056","9","","9999","1 surface inch","52000","3.0","","",""
"301057","2708056","6","","9999","1 Taco Bell order","63781","35.0","","",""
"301056","2708056","5","","9999","1 cup, chips","10247","28.0","","",""
"301058","2708056","7","","9999","1 twist","63026","1.5","","",""
"301054","2708056","3","","9999","Quantity not specified","90000","70.0","","",""
"301055","2708056","4","","9999","1 chip","60570","2.1","","",""
"301059","2708056","8","","9999","1 ear","62708","90.0","","",""
"301061","2708057","1","","9999","1 item, any size","64756","75.0","","",""
"301062","2708057","3","","9999","Quantity not specified","90000","75.0","","",""
"301065","2708058","3","","9999","1 large","60919","142.0","","",""
"301066","2708058","4","","9999","Quantity not specified","90000","70.0","","",""
"301063","2708058","1","","9999","1 small","62015","56.0","","",""
"301064","2708058","2","","9999","1 medium","61238","113.0","","",""
"301074","2708059","13","","9999","1 pecan swirl","61651","28.0","","",""
"301067","2708059","6","","9999","1 cubic inch","51000","6.5","","",""
"301069","2708059","8","","9999","1 Toaster Strudel","63513","53.0","","",""
"301068","2708059","7","","9999","Quantity not specified","90000","70.0","","",""
"301070","2708059","9","","9999","1 miniature","61467","28.0","","",""
"301072","2708059","11","","9999","1 medium","61238","113.0","","",""
"301071","2708059","10","","9999","1 small","62015","56.0","","",""
"301073","2708059","12","","9999","1 large","60919","142.0","","",""
"301078","2708060","8","","9999","1 miniature","61467","28.0","","",""
"301081","2708060","11","","9999","1 large","60919","142.0","","",""
"301077","2708060","7","","9999","Quantity not specified","90000","70.0","","",""
"301075","2708060","5","","9999","1 Toaster Strudel","63513","53.0","","",""
"301076","2708060","6","","9999","1 cubic inch","51000","6.5","","",""
"301079","2708060","9","","9999","1 small","62015","56.0","","",""
"301080","2708060","10","","9999","1 medium","61238","113.0","","",""
"301084","2708061","6","","9999","1 miniature","61467","28.0","","",""
"301087","2708061","9","","9999","1 large","60919","142.0","","",""
"301086","2708061","8","","9999","1 medium","61238","113.0","","",""
"301085","2708061","7","","9999","1 small","62015","56.0","","",""
"301083","2708061","5","","9999","Quantity not specified","90000","70.0","","",""
"301082","2708061","4","","9999","1 cubic inch","51000","9.1","","",""
"301092","2708062","5","","9999","Quantity not specified","90000","75.0","","",""
"301088","2708062","1","","9999","1 doughnut","60693","75.0","","",""
"301089","2708062","2","","9999","1 miniature","61467","15.0","","",""
"301091","2708062","4","","9999","1 cup","10205","60.0","","",""
"301090","2708062","3","","9999","1 stick/twist","64721","75.0","","",""
"301095","2708063","3","","9999","1 stick/twist","64721","60.0","","",""
"301093","2708063","1","","9999","1 doughnut","60693","60.0","","",""
"301096","2708063","4","","9999","Quantity not specified","90000","60.0","","",""
"301094","2708063","2","","9999","1 miniature","61467","15.0","","",""
"301099","2708064","3","","9999","1 stick/twist","64721","75.0","","",""
"301098","2708064","2","","9999","1 miniature","61467","15.0","","",""
"301097","2708064","1","","9999","1 doughnut","60693","75.0","","",""
"301100","2708064","4","","9999","Quantity not specified","90000","75.0","","",""
"301102","2708065","2","","9999","1 miniature","61467","15.0","","",""
"301103","2708065","3","","9999","1 stick/twist","64721","65.0","","",""
"301101","2708065","1","","9999","1 doughnut","60693","65.0","","",""
"301104","2708065","4","","9999","Quantity not specified","90000","65.0","","",""
"301107","2708066","3","","9999","1 stick/twist","64721","75.0","","",""
"301106","2708066","2","","9999","1 miniature","61467","15.0","","",""
"301108","2708066","4","","9999","Quantity not specified","90000","75.0","","",""
"301105","2708066","1","","9999","1 doughnut","60693","75.0","","",""
"301111","2708067","3","","9999","1 stick/twist","64721","75.0","","",""
"301110","2708067","2","","9999","1 miniature","61467","15.0","","",""
"301109","2708067","1","","9999","1 doughnut","60693","75.0","","",""
"301112","2708067","4","","9999","Quantity not specified","90000","75.0","","",""
"301113","2708068","1","","9999","1 doughnut","60693","75.0","","",""
"301114","2708068","2","","9999","1 miniature","61467","15.0","","",""
"301115","2708068","3","","9999","1 stick/twist","64721","75.0","","",""
"301116","2708068","4","","9999","Quantity not specified","90000","75.0","","",""
"301118","2708069","2","","9999","Quantity not specified","90000","15.0","","",""
