"fdc_id","food_code","wweia_category_number","start_date","end_date"
"2708634","58106360","3602","2021-01-01","2023-12-31"
"2708635","58106512","3602","2021-01-01","2023-12-31"
"2708636","58106514","3602","2021-01-01","2023-12-31"
"2708637","58106516","3602","2021-01-01","2023-12-31"
"2708638","58106540","3602","2021-01-01","2023-12-31"
"2708639","58106550","3602","2021-01-01","2023-12-31"
"2708640","58106555","3602","2021-01-01","2023-12-31"
"2708641","58106560","3602","2021-01-01","2023-12-31"
"2708642","58106565","3602","2021-01-01","2023-12-31"
"2708643","58106570","3602","2021-01-01","2023-12-31"
"2708644","58106578","3602","2021-01-01","2023-12-31"
"2708645","58106580","3602","2021-01-01","2023-12-31"
"2708646","58106602","3602","2021-01-01","2023-12-31"
"2708647","58106604","3602","2021-01-01","2023-12-31"
"2708648","58106606","3602","2021-01-01","2023-12-31"
"2708649","58106610","3602","2021-01-01","2023-12-31"
"2708650","58106620","3602","2021-01-01","2023-12-31"
"2708651","58106625","3602","2021-01-01","2023-12-31"
"2708652","58106630","3602","2021-01-01","2023-12-31"
"2708653","58106633","3602","2021-01-01","2023-12-31"
"2708654","58106634","3602","2021-01-01","2023-12-31"
"2708655","58106635","3602","2021-01-01","2023-12-31"
"2708656","58106636","3602","2021-01-01","2023-12-31"
"2708657","58106650","3602","2021-01-01","2023-12-31"
"2708658","58106655","3602","2021-01-01","2023-12-31"
"2708659","58106660","3602","2021-01-01","2023-12-31"
"2708660","58106700","3602","2021-01-01","2023-12-31"
"2708661","58106702","3602","2021-01-01","2023-12-31"
"2708662","58106705","3602","2021-01-01","2023-12-31"
"2708663","58106720","3602","2021-01-01","2023-12-31"
"2708664","58106725","3602","2021-01-01","2023-12-31"
"2708665","58106730","3602","2021-01-01","2023-12-31"
"2708666","58106736","3602","2021-01-01","2023-12-31"
"2708667","58106737","3602","2021-01-01","2023-12-31"
"2708668","58106738","3602","2021-01-01","2023-12-31"
"2708669","58106750","3602","2021-01-01","2023-12-31"
"2708670","58106755","3602","2021-01-01","2023-12-31"
"2708671","58106760","3602","2021-01-01","2023-12-31"
"2708672","58106820","3602","2021-01-01","2023-12-31"
"2708673","58106830","3602","2021-01-01","2023-12-31"
"2708674","58107050","3602","2021-01-01","2023-12-31"
"2708675","58107100","3602","2021-01-01","2023-12-31"
"2708676","58107205","3602","2021-01-01","2023-12-31"
"2708677","58107207","3602","2021-01-01","2023-12-31"
"2708678","58107212","3602","2021-01-01","2023-12-31"
"2708679","58107214","3602","2021-01-01","2023-12-31"
"2708680","58107222","3602","2021-01-01","2023-12-31"
"2708681","58107224","3602","2021-01-01","2023-12-31"
"2708682","58107232","3602","2021-01-01","2023-12-31"
"2708683","58107234","3602","2021-01-01","2023-12-31"
"2708684","58108000","3602","2021-01-01","2023-12-31"
"2708685","58108010","3602","2021-01-01","2023-12-31"
"2708686","58108050","3602","2021-01-01","2023-12-31"
"2708687","58109015","3602","2021-01-01","2023-12-31"
"2708688","58109020","3602","2021-01-01","2023-12-31"
"2708689","58109030","3602","2021-01-01","2023-12-31"
"2708690","58109040","3602","2021-01-01","2023-12-31"
"2708691","58109050","3602","2021-01-01","2023-12-31"
"2708692","58109060","3602","2021-01-01","2023-12-31"
"2708693","58109100","3602","2021-01-01","2023-12-31"
"2708694","58109110","3602","2021-01-01","2023-12-31"
"2708695","58109120","3602","2021-01-01","2023-12-31"
"2708696","58109130","3602","2021-01-01","2023-12-31"
"2708697","58109140","3602","2021-01-01","2023-12-31"
"2708698","58109150","3602","2021-01-01","2023-12-31"
"2708699","58109210","3706","2021-01-01","2023-12-31"
"2708700","58110110","3406","2021-01-01","2023-12-31"
"2708701","58110120","3406","2021-01-01","2023-12-31"
"2708702","58110130","3406","2021-01-01","2023-12-31"
"2708703","58110170","3406","2021-01-01","2023-12-31"
"2708704","58110200","3406","2021-01-01","2023-12-31"
"2708705","58111110","3406","2021-01-01","2023-12-31"
"2708706","58111120","3406","2021-01-01","2023-12-31"
"2708707","58111200","3406","2021-01-01","2023-12-31"
"2708708","58112510","3406","2021-01-01","2023-12-31"
"2708709","58116100","3208","2021-01-01","2023-12-31"
"2708710","58116115","3208","2021-01-01","2023-12-31"
"2708711","58116117","3208","2021-01-01","2023-12-31"
"2708712","58116120","3208","2021-01-01","2023-12-31"
"2708713","58116125","3208","2021-01-01","2023-12-31"
"2708714","58116130","3208","2021-01-01","2023-12-31"
"2708715","58117210","4402","2021-01-01","2023-12-31"
"2708716","58117310","3002","2021-01-01","2023-12-31"
"2708717","58117410","3006","2021-01-01","2023-12-31"
"2708718","58117510","3002","2021-01-01","2023-12-31"
"2708719","58120110","3208","2021-01-01","2023-12-31"
"2708720","58121610","3208","2021-01-01","2023-12-31"
"2708721","58122210","3204","2021-01-01","2023-12-31"
"2708722","58122220","3204","2021-01-01","2023-12-31"
"2708723","58122320","3208","2021-01-01","2023-12-31"
"2708724","58123110","3406","2021-01-01","2023-12-31"
"2708725","58123120","3406","2021-01-01","2023-12-31"
"2708726","58124210","5506","2021-01-01","2023-12-31"
"2708727","58124220","3208","2021-01-01","2023-12-31"
"2708728","58124230","3208","2021-01-01","2023-12-31"
"2708729","58124250","3208","2021-01-01","2023-12-31"
"2708730","58124500","3208","2021-01-01","2023-12-31"
"2708731","58125110","3208","2021-01-01","2023-12-31"
"2708732","58125120","3208","2021-01-01","2023-12-31"
"2708733","58125180","3208","2021-01-01","2023-12-31"
"2708734","58126100","3208","2021-01-01","2023-12-31"
"2708735","58126105","3208","2021-01-01","2023-12-31"
"2708736","58126125","3208","2021-01-01","2023-12-31"
"2708737","58126130","3208","2021-01-01","2023-12-31"
"2708738","58126150","3208","2021-01-01","2023-12-31"
"2708739","58126160","3208","2021-01-01","2023-12-31"
"2708740","58126270","3208","2021-01-01","2023-12-31"
"2708741","58126275","3208","2021-01-01","2023-12-31"
"2708742","58126290","3208","2021-01-01","2023-12-31"
"2708743","58126400","3208","2021-01-01","2023-12-31"
"2708744","58128000","3706","2021-01-01","2023-12-31"
"2708745","58128110","3004","2021-01-01","2023-12-31"
"2708746","58128120","3208","2021-01-01","2023-12-31"
"2708747","58128210","3208","2021-01-01","2023-12-31"
"2708748","58128220","3208","2021-01-01","2023-12-31"
"2708749","58128250","3208","2021-01-01","2023-12-31"
"2708750","58130011","3204","2021-01-01","2023-12-31"
"2708751","58130013","3204","2021-01-01","2023-12-31"
"2708752","58130014","3204","2021-01-01","2023-12-31"
"2708753","58130015","3204","2021-01-01","2023-12-31"
"2708754","58130016","3204","2021-01-01","2023-12-31"
"2708755","58130020","3204","2021-01-01","2023-12-31"
"2708756","58130140","3204","2021-01-01","2023-12-31"
"2708757","58130150","3204","2021-01-01","2023-12-31"
"2708758","58130310","3204","2021-01-01","2023-12-31"
"2708759","58130320","3204","2021-01-01","2023-12-31"
"2708760","58131100","3204","2021-01-01","2023-12-31"
"2708761","58131110","3204","2021-01-01","2023-12-31"
"2708762","58131120","3204","2021-01-01","2023-12-31"
"2708763","58131310","3204","2021-01-01","2023-12-31"
"2708764","58131320","3204","2021-01-01","2023-12-31"
"2708765","58131323","3204","2021-01-01","2023-12-31"
"2708766","58131330","3204","2021-01-01","2023-12-31"
"2708767","58131510","3204","2021-01-01","2023-12-31"
"2708768","58131520","3204","2021-01-01","2023-12-31"
"2708769","58131523","3204","2021-01-01","2023-12-31"
"2708770","58131530","3204","2021-01-01","2023-12-31"
"2708771","58131535","3204","2021-01-01","2023-12-31"
"2708772","58131590","3204","2021-01-01","2023-12-31"
"2708773","58131600","3204","2021-01-01","2023-12-31"
"2708774","58131610","3204","2021-01-01","2023-12-31"
"2708775","58133110","3204","2021-01-01","2023-12-31"
"2708776","58133120","3204","2021-01-01","2023-12-31"
"2708777","58133130","3204","2021-01-01","2023-12-31"
"2708778","58133140","3204","2021-01-01","2023-12-31"
"2708779","58134110","3204","2021-01-01","2023-12-31"
"2708780","58134120","3204","2021-01-01","2023-12-31"
"2708781","58134130","3204","2021-01-01","2023-12-31"
"2708782","58134160","3204","2021-01-01","2023-12-31"
"2708783","58134210","3204","2021-01-01","2023-12-31"
"2708784","58134310","3204","2021-01-01","2023-12-31"
"2708785","58134610","3204","2021-01-01","2023-12-31"
"2708786","58134613","3204","2021-01-01","2023-12-31"
"2708787","58134620","3204","2021-01-01","2023-12-31"
"2708788","58134623","3204","2021-01-01","2023-12-31"
"2708789","58134640","3204","2021-01-01","2023-12-31"
"2708790","58134650","3204","2021-01-01","2023-12-31"
"2708791","58134660","3204","2021-01-01","2023-12-31"
"2708792","58134680","3204","2021-01-01","2023-12-31"
"2708793","58134710","3204","2021-01-01","2023-12-31"
"2708794","58134720","3204","2021-01-01","2023-12-31"
"2708795","58134810","3204","2021-01-01","2023-12-31"
"2708796","58135110","3402","2021-01-01","2023-12-31"
"2708797","58135120","3402","2021-01-01","2023-12-31"
"2708798","58136110","3402","2021-01-01","2023-12-31"
"2708799","58136120","3402","2021-01-01","2023-12-31"
"2708800","58136130","3402","2021-01-01","2023-12-31"
"2708801","58136140","3402","2021-01-01","2023-12-31"
"2708802","58136150","3402","2021-01-01","2023-12-31"
"2708803","58136160","3402","2021-01-01","2023-12-31"
"2708804","58137210","3402","2021-01-01","2023-12-31"
"2708805","58137220","3402","2021-01-01","2023-12-31"
"2708806","58137230","3402","2021-01-01","2023-12-31"
"2708807","58137240","3402","2021-01-01","2023-12-31"
"2708808","58137250","3402","2021-01-01","2023-12-31"
"2708809","58137300","3004","2021-01-01","2023-12-31"
"2708810","58140310","3204","2021-01-01","2023-12-31"
"2708811","58145110","3206","2021-01-01","2023-12-31"
"2708812","58145111","3206","2021-01-01","2023-12-31"
"2708813","58145112","3206","2021-01-01","2023-12-31"
"2708814","58145113","3206","2021-01-01","2023-12-31"
"2708815","58145117","3206","2021-01-01","2023-12-31"
"2708816","58145119","3206","2021-01-01","2023-12-31"
"2708817","58145120","3206","2021-01-01","2023-12-31"
"2708818","58145135","3206","2021-01-01","2023-12-31"
"2708819","58145136","3206","2021-01-01","2023-12-31"
"2708820","58145140","3206","2021-01-01","2023-12-31"
"2708821","58145160","3206","2021-01-01","2023-12-31"
"2708822","58145170","3206","2021-01-01","2023-12-31"
"2708823","58145190","3206","2021-01-01","2023-12-31"
"2708824","58145300","3206","2021-01-01","2023-12-31"
"2708825","58146120","3204","2021-01-01","2023-12-31"
"2708826","58146150","3204","2021-01-01","2023-12-31"
"2708827","58146160","3204","2021-01-01","2023-12-31"
"2708828","58146210","3204","2021-01-01","2023-12-31"
"2708829","58146215","3204","2021-01-01","2023-12-31"
"2708830","58146221","3204","2021-01-01","2023-12-31"
"2708831","58146222","3204","2021-01-01","2023-12-31"
"2708832","58146223","3204","2021-01-01","2023-12-31"
"2708833","58146301","3204","2021-01-01","2023-12-31"
"2708834","58146302","3204","2021-01-01","2023-12-31"
"2708835","58146303","3204","2021-01-01","2023-12-31"
"2708836","58146315","3204","2021-01-01","2023-12-31"
"2708837","58146321","3204","2021-01-01","2023-12-31"
"2708838","58146322","3204","2021-01-01","2023-12-31"
"2708839","58146323","3204","2021-01-01","2023-12-31"
"2708840","58146331","3204","2021-01-01","2023-12-31"
"2708841","58146332","3204","2021-01-01","2023-12-31"
"2708842","58146333","3204","2021-01-01","2023-12-31"
"2708843","58146341","3204","2021-01-01","2023-12-31"
"2708844","58146342","3204","2021-01-01","2023-12-31"
"2708845","58146343","3204","2021-01-01","2023-12-31"
"2708846","58146351","3204","2021-01-01","2023-12-31"
"2708847","58146352","3204","2021-01-01","2023-12-31"
"2708848","58146353","3204","2021-01-01","2023-12-31"
"2708849","58146361","3204","2021-01-01","2023-12-31"
"2708850","58146362","3204","2021-01-01","2023-12-31"
"2708851","58146363","3204","2021-01-01","2023-12-31"
"2708852","58146371","3204","2021-01-01","2023-12-31"
"2708853","58146372","3204","2021-01-01","2023-12-31"
"2708854","58146373","3204","2021-01-01","2023-12-31"
"2708855","58146381","3204","2021-01-01","2023-12-31"
"2708856","58146382","3204","2021-01-01","2023-12-31"
"2708857","58146383","3204","2021-01-01","2023-12-31"
"2708858","58146391","3204","2021-01-01","2023-12-31"
"2708859","58146392","3204","2021-01-01","2023-12-31"
"2708860","58146393","3204","2021-01-01","2023-12-31"
"2708861","58146401","3204","2021-01-01","2023-12-31"
"2708862","58146402","3204","2021-01-01","2023-12-31"
"2708863","58146403","3204","2021-01-01","2023-12-31"
"2708864","58146411","3204","2021-01-01","2023-12-31"
"2708865","58146412","3204","2021-01-01","2023-12-31"
"2708866","58146413","3204","2021-01-01","2023-12-31"
"2708867","58146421","3204","2021-01-01","2023-12-31"
"2708868","58146422","3204","2021-01-01","2023-12-31"
"2708869","58146423","3204","2021-01-01","2023-12-31"
"2708870","58146431","3204","2021-01-01","2023-12-31"
"2708871","58146432","3204","2021-01-01","2023-12-31"
"2708872","58146433","3204","2021-01-01","2023-12-31"
"2708873","58146441","3204","2021-01-01","2023-12-31"
"2708874","58146442","3204","2021-01-01","2023-12-31"
"2708875","58146443","3204","2021-01-01","2023-12-31"
"2708876","58146451","3204","2021-01-01","2023-12-31"
"2708877","58146452","3204","2021-01-01","2023-12-31"
"2708878","58146453","3204","2021-01-01","2023-12-31"
"2708879","58146601","3204","2021-01-01","2023-12-31"
"2708880","58146602","3204","2021-01-01","2023-12-31"
"2708881","58146603","3204","2021-01-01","2023-12-31"
"2708882","58146611","3204","2021-01-01","2023-12-31"
"2708883","58146612","3204","2021-01-01","2023-12-31"
"2708884","58146613","3204","2021-01-01","2023-12-31"
"2708885","58146621","3204","2021-01-01","2023-12-31"
"2708886","58146622","3204","2021-01-01","2023-12-31"
"2708887","58146623","3204","2021-01-01","2023-12-31"
"2708888","58146631","3204","2021-01-01","2023-12-31"
"2708889","58146632","3204","2021-01-01","2023-12-31"
"2708890","58146633","3204","2021-01-01","2023-12-31"
"2708891","58146641","3204","2021-01-01","2023-12-31"
"2708892","58146642","3204","2021-01-01","2023-12-31"
"2708893","58146643","3204","2021-01-01","2023-12-31"
"2708894","58146651","3204","2021-01-01","2023-12-31"
"2708895","58146652","3204","2021-01-01","2023-12-31"
"2708896","58146653","3204","2021-01-01","2023-12-31"
"2708897","58146661","3204","2021-01-01","2023-12-31"
"2708898","58146662","3204","2021-01-01","2023-12-31"
"2708899","58146663","3204","2021-01-01","2023-12-31"
"2708900","58146671","3204","2021-01-01","2023-12-31"
"2708901","58146672","3204","2021-01-01","2023-12-31"
"2708902","58146673","3204","2021-01-01","2023-12-31"
"2708903","58146681","3204","2021-01-01","2023-12-31"
"2708904","58146682","3204","2021-01-01","2023-12-31"
"2708905","58146683","3204","2021-01-01","2023-12-31"
"2708906","58146691","3204","2021-01-01","2023-12-31"
"2708907","58146692","3204","2021-01-01","2023-12-31"
"2708908","58146693","3204","2021-01-01","2023-12-31"
"2708909","58146701","3204","2021-01-01","2023-12-31"
"2708910","58146702","3204","2021-01-01","2023-12-31"
"2708911","58146703","3204","2021-01-01","2023-12-31"
"2708912","58146711","3204","2021-01-01","2023-12-31"
"2708913","58146712","3204","2021-01-01","2023-12-31"
"2708914","58146713","3204","2021-01-01","2023-12-31"
"2708915","58146721","3204","2021-01-01","2023-12-31"
"2708916","58146722","3204","2021-01-01","2023-12-31"
"2708917","58146723","3204","2021-01-01","2023-12-31"
"2708918","58146731","3204","2021-01-01","2023-12-31"
"2708919","58146732","3204","2021-01-01","2023-12-31"
"2708920","58146733","3204","2021-01-01","2023-12-31"
"2708921","58146741","3204","2021-01-01","2023-12-31"
"2708922","58146742","3204","2021-01-01","2023-12-31"
"2708923","58146743","3204","2021-01-01","2023-12-31"
"2708924","58146751","3204","2021-01-01","2023-12-31"
"2708925","58146752","3204","2021-01-01","2023-12-31"
"2708926","58146753","3204","2021-01-01","2023-12-31"
"2708927","58147110","3204","2021-01-01","2023-12-31"
"2708928","58147330","3206","2021-01-01","2023-12-31"
"2708929","58147340","3206","2021-01-01","2023-12-31"
"2708930","58147510","3204","2021-01-01","2023-12-31"
"2708931","58147520","3402","2021-01-01","2023-12-31"
"2708932","58148110","3204","2021-01-01","2023-12-31"
"2708933","58148111","3204","2021-01-01","2023-12-31"
"2708934","58148112","3204","2021-01-01","2023-12-31"
"2708935","58148113","3204","2021-01-01","2023-12-31"
"2708936","58148114","3204","2021-01-01","2023-12-31"
"2708937","58148115","3204","2021-01-01","2023-12-31"
"2708938","58148116","3204","2021-01-01","2023-12-31"
"2708939","58148117","3204","2021-01-01","2023-12-31"
"2708940","58148118","3204","2021-01-01","2023-12-31"
"2708941","58148120","3204","2021-01-01","2023-12-31"
"2708942","58148130","3204","2021-01-01","2023-12-31"
"2708943","58148140","3204","2021-01-01","2023-12-31"
"2708944","58148150","3204","2021-01-01","2023-12-31"
"2708945","58148160","3204","2021-01-01","2023-12-31"
"2708946","58148170","3204","2021-01-01","2023-12-31"
"2708947","58148180","3204","2021-01-01","2023-12-31"
"2708948","58148550","3204","2021-01-01","2023-12-31"
"2708949","58149110","3204","2021-01-01","2023-12-31"
"2708950","58150100","3202","2021-01-01","2023-12-31"
