"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"34320237","2708215","645","10.842","","","","","","",""
"34320262","2708216","323","2.07","","","","","","",""
"34320261","2708216","322","41","","","","","","",""
"34320254","2708216","307","764","","","","","","",""
"34320255","2708216","309","2.18","","","","","","",""
"34320249","2708216","301","6","","","","","","",""
"34320281","2708216","601","0","","","","","","",""
"34320296","2708216","626","0.018","","","","","","",""
"34320280","2708216","578","0","","","","","","",""
"34320303","2708216","646","7.417","","","","","","",""
"34320285","2708216","609","0.667","","","","","","",""
"34320273","2708216","418","0","","","","","","",""
"34320257","2708216","317","0","","","","","","",""
"34320282","2708216","606","14.304","","","","","","",""
"34320246","2708216","263","0","","","","","","",""
"34320298","2708216","628","0.071","","","","","","",""
"34320269","2708216","405","0.059","","","","","","",""
"34320288","2708216","612","1.646","","","","","","",""
"34320301","2708216","631","0","","","","","","",""
"34320239","2708216","203","9.13","","","","","","",""
"34320294","2708216","620","0","","","","","","",""
"34320248","2708216","291","10.2","","","","","","",""
"34320263","2708216","328","0","","","","","","",""
"34320295","2708216","621","0","","","","","","",""
"34320277","2708216","432","22","","","","","","",""
"34320291","2708216","617","6.683","","","","","","",""
"34320302","2708216","645","6.777","","","","","","",""
"34320267","2708216","401","0","","","","","","",""
"34320274","2708216","421","15","","","","","","",""
"34320276","2708216","431","0","","","","","","",""
"34320265","2708216","337","0","","","","","","",""
"34320241","2708216","205","54.99","","","","","","",""
"34320283","2708216","607","0.001","","","","","","",""
"34320284","2708216","608","0.047","","","","","","",""
"34320252","2708216","305","253","","","","","","",""
"34320260","2708216","321","63","","","","","","",""
"34320259","2708216","320","7","","","","","","",""
"34320266","2708216","338","1024","","","","","","",""
"34320242","2708216","208","518","","","","","","",""
"34320251","2708216","304","102","","","","","","",""
"34320271","2708216","415","0.111","","","","","","",""
"34320293","2708216","619","0.34","","","","","","",""
"34320292","2708216","618","7.077","","","","","","",""
"34320290","2708216","614","4.406","","","","","","",""
"34320264","2708216","334","0","","","","","","",""
"34320268","2708216","404","0.073","","","","","","",""
"34320258","2708216","319","0","","","","","","",""
"34320272","2708216","417","22","","","","","","",""
"34320286","2708216","610","0.528","","","","","","",""
"34320247","2708216","269","0.61","","","","","","",""
"34320275","2708216","430","28.4","","","","","","",""
"34320256","2708216","312","0.185","","","","","","",""
"34320243","2708216","221","0","","","","","","",""
"34320250","2708216","303","2.26","","","","","","",""
"34320299","2708216","629","0","","","","","","",""
"34320297","2708216","627","0","","","","","","",""
"34320270","2708216","406","1.629","","","","","","",""
"34320287","2708216","611","4.098","","","","","","",""
"34320245","2708216","262","0","","","","","","",""
"34320253","2708216","306","232","","","","","","",""
"34320240","2708216","204","30.57","","","","","","",""
"34320278","2708216","435","22","","","","","","",""
"34320300","2708216","630","0.004","","","","","","",""
"34320289","2708216","613","2.709","","","","","","",""
"34320244","2708216","255","2.36","","","","","","",""
"34320279","2708216","573","0","","","","","","",""
"34320347","2708217","606","35.476","","","","","","",""
"34320367","2708217","645","11.656","","","","","","",""
"34320317","2708217","305","137","","","","","","",""
"34320309","2708217","255","1.6","","","","","","",""
"34320305","2708217","204","58.78","","","","","","",""
"34320306","2708217","205","31.65","","","","","","",""
"34320362","2708217","627","0","","","","","","",""
"34320336","2708217","415","0.115","","","","","","",""
"34320354","2708217","613","9.345","","","","","","",""
"34320351","2708217","610","1.811","","","","","","",""
"34320325","2708217","321","77","","","","","","",""
"34320350","2708217","609","2.067","","","","","","",""
"34320340","2708217","430","4.2","","","","","","",""
"34320311","2708217","263","0","","","","","","",""
"34320364","2708217","629","0","","","","","","",""
"34320342","2708217","432","9","","","","","","",""
"34320346","2708217","601","52","","","","","","",""
"34320366","2708217","631","0","","","","","","",""
"34320321","2708217","312","0.121","","","","","","",""
"34320312","2708217","269","0.29","","","","","","",""
"34320339","2708217","421","13.3","","","","","","",""
"34320328","2708217","328","0","","","","","","",""
"34320353","2708217","612","5.957","","","","","","",""
"34320345","2708217","578","0","","","","","","",""
"34320360","2708217","621","0","","","","","","",""
"34320318","2708217","306","124","","","","","","",""
"34320316","2708217","304","59","","","","","","",""
"34320349","2708217","608","0.562","","","","","","",""
"34320341","2708217","431","0","","","","","","",""
"34320304","2708217","203","4.96","","","","","","",""
"34320315","2708217","303","1.55","","","","","","",""
"34320359","2708217","620","0","","","","","","",""
"34320355","2708217","614","3.67","","","","","","",""
"34320308","2708217","221","0","","","","","","",""
"34320368","2708217","646","8.451","","","","","","",""
"34320327","2708217","323","1.91","","","","","","",""
"34320332","2708217","401","0.2","","","","","","",""
"34320329","2708217","334","0","","","","","","",""
"34320357","2708217","618","7.728","","","","","","",""
"34320344","2708217","573","0","","","","","","",""
"34320323","2708217","319","167","","","","","","",""
"34320330","2708217","337","0","","","","","","",""
"34320335","2708217","406","0.845","","","","","","",""
"34320326","2708217","322","25","","","","","","",""
"34320320","2708217","309","1.45","","","","","","",""
"34320307","2708217","208","656","","","","","","",""
"34320333","2708217","404","0.071","","","","","","",""
"34320338","2708217","418","0","","","","","","",""
"34320358","2708217","619","0.723","","","","","","",""
"34320361","2708217","626","0.483","","","","","","",""
"34320365","2708217","630","0","","","","","","",""
"34320356","2708217","617","10.873","","","","","","",""
"34320324","2708217","320","174","","","","","","",""
"34320314","2708217","301","8","","","","","","",""
"34320348","2708217","607","0.667","","","","","","",""
"34320334","2708217","405","0.077","","","","","","",""
"34320331","2708217","338","592","","","","","","",""
"34320363","2708217","628","0","","","","","","",""
"34320310","2708217","262","0","","","","","","",""
"34320313","2708217","291","5.4","","","","","","",""
"34320319","2708217","307","756","","","","","","",""
"34320352","2708217","611","10.95","","","","","","",""
"34320322","2708217","317","4","","","","","","",""
"34320337","2708217","417","9","","","","","","",""
"34320343","2708217","435","9","","","","","","",""
"34320425","2708218","621","0","","","","","","",""
"34320370","2708218","204","48.7","","","","","","",""
"34320415","2708218","609","2.32","","","","","","",""
"34320429","2708218","629","0","","","","","","",""
"34320401","2708218","415","0.144","","","","","","",""
"34320423","2708218","619","0.542","","","","","","",""
"34320379","2708218","301","8","","","","","","",""
"34320432","2708218","645","7.36","","","","","","",""
"34320427","2708218","627","0","","","","","","",""
"34320416","2708218","610","1.646","","","","","","",""
"34320431","2708218","631","0","","","","","","",""
"34320418","2708218","612","4.955","","","","","","",""
"34320393","2708218","328","0","","","","","","",""
"34320400","2708218","406","1.064","","","","","","",""
"34320376","2708218","263","0","","","","","","",""
"34320410","2708218","578","0","","","","","","",""
"34320405","2708218","430","3.1","","","","","","",""
"34320383","2708218","306","155","","","","","","",""
"34320417","2708218","611","13.083","","","","","","",""
"34320377","2708218","269","0.37","","","","","","",""
"34320406","2708218","431","0","","","","","","",""
"34320397","2708218","401","0.2","","","","","","",""
"34320426","2708218","626","0.041","","","","","","",""
"34320389","2708218","320","5","","","","","","",""
"34320413","2708218","607","0.019","","","","","","",""
"34320390","2708218","321","48","","","","","","",""
"34320385","2708218","309","1.82","","","","","","",""
"34320371","2708218","205","39.87","","","","","","",""
"34320407","2708218","432","12","","","","","","",""
"34320369","2708218","203","6.18","","","","","","",""
"34320394","2708218","334","0","","","","","","",""
"34320414","2708218","608","0.221","","","","","","",""
"34320384","2708218","307","762","","","","","","",""
"34320412","2708218","606","28.908","","","","","","",""
"34320380","2708218","303","1.95","","","","","","",""
"34320382","2708218","305","172","","","","","","",""
"34320388","2708218","319","0","","","","","","",""
"34320373","2708218","221","0","","","","","","",""
"34320396","2708218","338","746","","","","","","",""
"34320402","2708218","417","12","","","","","","",""
"34320381","2708218","304","74","","","","","","",""
"34320399","2708218","405","0.096","","","","","","",""
"34320374","2708218","255","1.95","","","","","","",""
"34320421","2708218","617","7.319","","","","","","",""
"34320430","2708218","630","0","","","","","","",""
"34320391","2708218","322","32","","","","","","",""
"34320420","2708218","614","1.55","","","","","","",""
"34320411","2708218","601","0","","","","","","",""
"34320372","2708218","208","603","","","","","","",""
"34320387","2708218","317","5","","","","","","",""
"34320375","2708218","262","0","","","","","","",""
"34320433","2708218","646","9.705","","","","","","",""
"34320419","2708218","613","5.104","","","","","","",""
"34320395","2708218","337","0","","","","","","",""
"34320424","2708218","620","0","","","","","","",""
"34320392","2708218","323","1.69","","","","","","",""
"34320403","2708218","418","0","","","","","","",""
"34320378","2708218","291","6.9","","","","","","",""
"34320428","2708218","628","0","","","","","","",""
"34320408","2708218","435","12","","","","","","",""
"34320422","2708218","618","9.163","","","","","","",""
"34320386","2708218","312","0.152","","","","","","",""
"34320409","2708218","573","0","","","","","","",""
"34320398","2708218","404","0.089","","","","","","",""
"34320404","2708218","421","11.1","","","","","","",""
"34320444","2708219","301","7","","","","","","",""
"34320477","2708219","606","0.634","","","","","","",""
"34320447","2708219","305","357","","","","","","",""
"34320467","2708219","417","31","","","","","","",""
