"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code"
"133067","2707822","","2","50.0","18363","Tortillas, ready-to-bake or -fry, corn","GM","0","NONE","50.0","0"
"133068","2707823","","1","100.0","18363","Tortillas, ready-to-bake or -fry, corn","GM","0","NONE","100.0","0"
"133069","2707824","","1","100.0","18364","Tortillas, ready-to-bake or -fry, flour, refrigerated","GM","0","NONE","100.0","0"
"133070","2707825","","1","100.0","28295","Tortillas, ready-to-bake or -fry, whole wheat","GM","0","NONE","100.0","301"
"133071","2707826","","1","100.0","18360","Taco shells, baked","GM","0","NONE","100.0","0"
"133072","2707827","","1","100.0","18364","Tortillas, ready-to-bake or -fry, flour, refrigerated","GM","0","NONE","100.0","305"
"133073","2707827","","2","19.0","4615","Shortening, vegetable, household, composite","GM","0","NONE","19.0","0"
"133079","2707828","","6","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","101"
"133082","2707828","","9","0.125","14429","Beverages, water, tap, municipal","C","10205","1 cup","29.625","0"
"133080","2707828","","7","14.1","81102010","Margarine, stick","GM","0","NONE","14.1","0"
"133077","2707828","","4","20.0","12104","Nuts, coconut meat, raw","GM","0","NONE","20.0","2201"
"133076","2707828","","3","0.5","12117","Nuts, coconut milk, raw (liquid expressed from grated meat and water)","C","10205","1 cup","120.0","2201"
"133074","2707828","","1","1.0","20022","Cornmeal, degermed, enriched, yellow","C","10205","1 cup","138.0","301"
"133075","2707828","","2","0.5","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TS","22000","1 teaspoon","2.3","0"
"133078","2707828","","5","0.5","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","122.0","2152"
"133081","2707828","","8","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133083","2707829","","1","100.0","18274","Muffins, blueberry, commercially prepared (Includes mini-muffins)","GM","0","NONE","100.0","0"
"133084","2707830","","1","100.0","18274","Muffins, blueberry, commercially prepared (Includes mini-muffins)","GM","0","NONE","100.0","0"
"133085","2707831","","1","100.0","18940","Muffin, blueberry, commercially prepared, low-fat","GM","0","NONE","100.0","0"
"133090","2707832","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133095","2707832","","10","168.0","19080","Candies, semisweet chocolate","GM","0","NONE","168.0","0"
"133092","2707832","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133089","2707832","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133087","2707832","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133088","2707832","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133091","2707832","","6","0.6667","19334","Sugars, brown","C","10010","1 cup, NFS","146.674","0"
"133086","2707832","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133094","2707832","","9","0.3333","19335","Sugars, granulated","C","10205","1 cup","66.66","0"
"133093","2707832","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133105","2707833","","10","2.0","19078","Baking chocolate, unsweetened, squares","WO","0","NONE","56.7","0"
"133103","2707833","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133102","2707833","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133099","2707833","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133098","2707833","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133101","2707833","","6","0.6667","19334","Sugars, brown","C","10010","1 cup, NFS","146.674","0"
"133100","2707833","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133104","2707833","","9","0.3333","19335","Sugars, granulated","C","10205","1 cup","66.66","0"
"133097","2707833","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133096","2707833","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133109","2707834","","4","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133110","2707834","","5","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133107","2707834","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133108","2707834","","3","0.6667","19335","Sugars, granulated","C","10205","1 cup","133.34","0"
"133112","2707834","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133111","2707834","","6","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133106","2707834","","1","2.0","20080","Flour, whole wheat, unenriched","C","10205","1 cup","240.0","301"
"133118","2707835","","6","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133116","2707835","","4","0.6667","19335","Sugars, granulated","C","10205","1 cup","133.34","0"
"133119","2707835","","7","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133113","2707835","","1","1.3333","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","166.663","301"
"133117","2707835","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133115","2707835","","3","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133114","2707835","","2","0.6667","20080","Flour, whole wheat, unenriched","C","10205","1 cup","80.004","301"
"133120","2707835","","8","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133122","2707836","","2","0.6667","20080","Flour, whole wheat, unenriched","C","10205","1 cup","80.004","301"
"133121","2707836","","1","1.3333","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","166.663","301"
"133127","2707836","","7","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133124","2707836","","4","0.6667","19335","Sugars, granulated","C","10205","1 cup","133.34","0"
"133123","2707836","","3","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133125","2707836","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133128","2707836","","8","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133126","2707836","","6","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133132","2707837","","4","1.25","18372","Leavening agents, baking soda","TS","22000","1 teaspoon","5.75","0"
"133133","2707837","","5","488.0","1088","Buttermilk, low fat","GM","0","NONE","488.0","0"
"133131","2707837","","3","2.0","19335","Sugars, granulated","TB","10205","1 cup","25.0","0"
"133130","2707837","","2","1.5","20033","Oat bran, raw","C","10205","1 cup","120.0","301"
"133135","2707837","","7","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","101"
"133129","2707837","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","0"
"133136","2707837","","8","3.0","1001","Butter, stick, salted","TB","10205","1 cup","42.0","0"
"133134","2707837","","6","0.5","19304","Molasses","C","10205","1 cup","160.0","0"
"133148","2707838","","12","976.0","1088","Buttermilk, low fat","GM","0","NONE","976.0","0"
"133137","2707838","","1","2.0","20080","Flour, whole wheat, unenriched","C","10205","1 cup","240.0","301"
"133141","2707838","","5","1.5","19334","Sugars, brown","C","10010","1 cup, NFS","330.0","0"
"133143","2707838","","7","2.0","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","320.0","0"
"133149","2707838","","13","1.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","355.5","0"
"133142","2707838","","6","3.0","20033","Oat bran, raw","C","10205","1 cup","240.0","301"
"133138","2707838","","2","3.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","375.0","301"
"133144","2707838","","8","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133139","2707838","","3","5.0","18372","Leavening agents, baking soda","TS","22000","1 teaspoon","23.0","0"
"133145","2707838","","9","2.0","1124","Eggs, Grade A, Large, egg white","","62743","1 egg white","66.0","101"
"133146","2707838","","10","255.0","9020","Applesauce, canned, sweetened, without salt","GM","0","NONE","255.0","0"
"133147","2707838","","11","0.25","19304","Molasses","C","10205","1 cup","80.0","0"
"133140","2707838","","4","1.0","2047","Salt, table","TB","10205","1 cup","18.0","0"
"133157","2707839","","8","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133152","2707839","","3","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133154","2707839","","5","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133155","2707839","","6","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133156","2707839","","7","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133153","2707839","","4","0.6667","19335","Sugars, granulated","C","10205","1 cup","133.34","0"
"133150","2707839","","1","1.25","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","156.25","301"
"133151","2707839","","2","0.75","8120","Cereals, oats, regular and quick, not fortified, dry","C","10205","1 cup","60.0","301"
"133158","2707840","","1","100.0","18283","Muffins, oat bran","GM","0","NONE","100.0","0"
"133165","2707841","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133161","2707841","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133164","2707841","","6","0.6667","19334","Sugars, brown","C","10010","1 cup, NFS","146.674","0"
"133163","2707841","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133159","2707841","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133167","2707841","","9","0.3333","19335","Sugars, granulated","C","10205","1 cup","66.66","0"
"133166","2707841","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133162","2707841","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133160","2707841","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133171","2707842","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133172","2707842","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133170","2707842","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133174","2707842","","7","0.75","1009","Cheese, cheddar","","10159","1 cup, shredded","84.75","1"
"133173","2707842","","6","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133169","2707842","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133168","2707842","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133182","2707843","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133177","2707843","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133175","2707843","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133184","2707843","","10","1.0","11424","Pumpkin, canned, without salt","C","10205","1 cup","245.0","3451"
"133180","2707843","","6","0.6667","19334","Sugars, brown","C","10010","1 cup, NFS","146.674","0"
"133178","2707843","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133179","2707843","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133181","2707843","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133176","2707843","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133183","2707843","","9","0.3333","19335","Sugars, granulated","C","10205","1 cup","66.66","0"
"133192","2707844","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133188","2707844","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133187","2707844","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133186","2707844","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133185","2707844","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133194","2707844","","10","226.0","11477","Squash, summer, zucchini, includes skin, raw","GM","0","NONE","226.0","3451"
"133191","2707844","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133193","2707844","","9","0.3333","19335","Sugars, granulated","C","10205","1 cup","66.66","0"
"133190","2707844","","6","0.6667","19334","Sugars, brown","C","10010","1 cup, NFS","146.674","0"
"133189","2707844","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133197","2707845","","3","0.5","2047","Salt, table","TS","10205","1 cup","3.0","0"
"133203","2707845","","9","0.3333","19335","Sugars, granulated","C","10205","1 cup","66.66","0"
"133199","2707845","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133198","2707845","","4","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133204","2707845","","10","220.0","11124","Carrots, mature, raw","GM","0","NONE","220.0","3451"
"133200","2707845","","6","0.6667","19334","Sugars, brown","C","10010","1 cup, NFS","146.674","0"
"133196","2707845","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
"133201","2707845","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133202","2707845","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133195","2707845","","1","2.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","250.0","301"
"133205","2707846","","1","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","2152"
"133206","2707846","","2","1.0","20081","Flour, wheat, all-purpose, enriched, bleached","C","10205","1 cup","125.0","301"
"133209","2707846","","5","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0"
"133208","2707846","","4","1.0","1001","Butter, stick, salted","TB","10205","1 cup","14.0","0"
"133207","2707846","","3","100.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","100.0","101"
"133210","2707847","","1","100.0","18064","Bread, wheat","GM","0","NONE","100.0","0"
"133217","2707848","","7","0.5","82101000","Vegetable oil, NFS","C","10205","1 cup","112.0","0"
"133218","2707848","","8","1.0","2052","Vanilla extract, imitation, no alcohol","TS","10205","1 cup","4.333","0"
"133212","2707848","","2","1.0","18369","Leavening agents, baking powder, double-acting, sodium aluminum sulfate","TB","22000","1 teaspoon","13.8","0"
