"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3314949","2708849","3","1001","","red clam sauce"
"3305246","2708849","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3322289","2708849","","1002","","Moisture change: 0%"
"3305245","2708849","","999","WWEIA Category number","3204"
"3314947","2708849","1","1001","","spaghetti, any shape pasta"
"3314948","2708849","2","1001","","marinara, red sauce"
"3314950","2708849","4","1001","","NS sauce kind"
"3314956","2708850","5","1001","","NS source"
"3314953","2708850","2","1001","","marinara, red sauce"
"3322290","2708850","","1002","","Moisture change: 0%"
"3314954","2708850","3","1001","","red clam sauce"
"3305248","2708850","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314955","2708850","4","1001","","NS sauce kind"
"3305247","2708850","","999","WWEIA Category number","3204"
"3314952","2708850","1","1001","","spaghetti, any shape pasta"
"3314961","2708851","5","1001","","canned, commercially frozen, dry mix, microwavable container"
"3305250","2708851","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314959","2708851","3","1001","","red clam sauce"
"3305249","2708851","","999","WWEIA Category number","3204"
"3314962","2708851","6","1001","","from other place"
"3314958","2708851","2","1001","","marinara, red sauce"
"3314960","2708851","4","1001","","NS sauce kind"
"3322291","2708851","","1002","","Moisture change: 0%"
"3314957","2708851","1","1001","","spaghetti, any shape pasta"
"3305251","2708852","","999","WWEIA Category number","3204"
"3314964","2708852","2","1001","","marinara, red sauce"
"3314967","2708852","5","1001","","vegetables other than tomatoes and onions"
"3322292","2708852","","1002","","Moisture change: 0%"
"3314965","2708852","3","1001","","red clam sauce"
"3314963","2708852","1","1001","","spaghetti, any shape pasta"
"3305252","2708852","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314968","2708852","6","1001","","fast food"
"3314966","2708852","4","1001","","NS sauce kind"
"3322293","2708853","","1002","","Moisture change: 0%"
"3314972","2708853","4","1001","","NS sauce kind"
"3305254","2708853","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314974","2708853","6","1001","","vegetables other than tomatoes and onions"
"3314969","2708853","1","1001","","spaghetti, any shape pasta"
"3314973","2708853","5","1001","","NS source"
"3314970","2708853","2","1001","","marinara, red sauce"
"3305253","2708853","","999","WWEIA Category number","3204"
"3314971","2708853","3","1001","","red clam sauce"
"3322294","2708854","","1002","","Moisture change: 0%"
"3305255","2708854","","999","WWEIA Category number","3204"
"3305256","2708854","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314981","2708854","7","1001","","from other place"
"3314978","2708854","4","1001","","NS sauce kind"
"3314980","2708854","6","1001","","canned, commercially frozen, dry mix, microwavable container"
"3314975","2708854","1","1001","","spaghetti, any shape pasta"
"3314979","2708854","5","1001","","vegetables other than tomatoes and onions"
"3314976","2708854","2","1001","","marinara, red sauce"
"3314977","2708854","3","1001","","red clam sauce"
"3322295","2708855","","1002","","Moisture change: 0%"
"3305257","2708855","","999","WWEIA Category number","3204"
"3314986","2708855","5","1001","","fast food"
"3314983","2708855","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3305258","2708855","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314984","2708855","3","1001","","butter or oil-based sauce"
"3314985","2708855","4","1001","","pesto"
"3314982","2708855","1","1001","","spaghetti, any shape pasta"
"3314987","2708855","6","1001","","Noodles Romanoff"
"3314989","2708856","2","1001","","with white, cheese, vodka, or Alfredo sauce"
"3305260","2708856","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314991","2708856","4","1001","","pesto"
"3305259","2708856","","999","WWEIA Category number","3204"
"3314993","2708856","6","1001","","Noodles Romanoff"
"3314988","2708856","1","1001","","spaghetti, any shape pasta"
"3314990","2708856","3","1001","","butter or oil-based sauce"
"3322296","2708856","","1002","","Moisture change: 0%"
"3314992","2708856","5","1001","","NS source"
"3322297","2708857","","1002","","Moisture change: 0%"
"3314996","2708857","3","1001","","butter or oil-based sauce"
"3314997","2708857","4","1001","","pesto"
"3315000","2708857","7","1001","","Noodles Romanoff"
"3314994","2708857","1","1001","","spaghetti, any shape pasta"
"3314998","2708857","5","1001","","canned, commercially frozen, dry mix, microwavable container"
"3305261","2708857","","999","WWEIA Category number","3204"
"3305262","2708857","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3314995","2708857","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3314999","2708857","6","1001","","from other place"
"3315004","2708858","4","1001","","pesto"
"3315002","2708858","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3305264","2708858","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3322298","2708858","","1002","","Moisture change: 0%"
"3315003","2708858","3","1001","","butter or oil-based sauce"
"3315006","2708858","6","1001","","fast food"
"3315001","2708858","1","1001","","spaghetti, any shape pasta"
"3315005","2708858","5","1001","","vegetables other than tomatoes and onions"
"3305263","2708858","","999","WWEIA Category number","3204"
"3305266","2708859","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315010","2708859","4","1001","","NS source"
"3322299","2708859","","1002","","Moisture change: 0%"
"3315008","2708859","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315009","2708859","3","1001","","pesto"
"3315007","2708859","1","1001","","spaghetti, any shape pasta"
"3315011","2708859","5","1001","","vegetables other than tomatoes and onions"
"3305265","2708859","","999","WWEIA Category number","3204"
"3305267","2708860","","999","WWEIA Category number","3204"
"3315014","2708860","3","1001","","butter or oil-based sauce"
"3315018","2708860","7","1001","","from other place"
"3315012","2708860","1","1001","","spaghetti, any shape pasta"
"3315015","2708860","4","1001","","pesto"
"3322300","2708860","","1002","","Moisture change: 0%"
"3315017","2708860","6","1001","","canned, commercially frozen, dry mix, microwavable container"
"3305268","2708860","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315013","2708860","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315016","2708860","5","1001","","vegetables other than tomatoes and onions"
"3305270","2708861","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3322301","2708861","","1002","","Moisture change: 0%"
"3315020","2708861","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315019","2708861","1","1001","","spaghetti, any shape pasta"
"3315023","2708861","5","1001","","fast food"
"3315022","2708861","4","1001","","pesto"
"3305269","2708861","","999","WWEIA Category number","3204"
"3315021","2708861","3","1001","","butter or oil-based sauce"
"3315027","2708862","4","1001","","pesto"
"3315028","2708862","5","1001","","NS source"
"3315026","2708862","3","1001","","butter or oil-based sauce"
"3315025","2708862","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315024","2708862","1","1001","","spaghetti, any shape pasta"
"3305271","2708862","","999","WWEIA Category number","3204"
"3322302","2708862","","1002","","Moisture change: 0%"
"3305272","2708862","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315030","2708863","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315034","2708863","6","1001","","from other place"
"3322303","2708863","","1002","","Moisture change: 0%"
"3305274","2708863","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3305273","2708863","","999","WWEIA Category number","3204"
"3315029","2708863","1","1001","","spaghetti, any shape pasta"
"3315033","2708863","5","1001","","canned, commercially frozen, dry mix, microwavable container"
"3315031","2708863","3","1001","","butter or oil-based sauce"
"3315032","2708863","4","1001","","pesto, garlic, or herb sauce"
"3322304","2708864","","1002","","Moisture change: 0%"
"3315039","2708864","5","1001","","vegetables other than tomatoes and onions"
"3305275","2708864","","999","WWEIA Category number","3204"
"3315035","2708864","1","1001","","spaghetti, any shape pasta"
"3315040","2708864","6","1001","","fast food"
"3315038","2708864","4","1001","","pesto"
"3315036","2708864","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3305276","2708864","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315037","2708864","3","1001","","butter or oil-based sauce"
"3305277","2708865","","999","WWEIA Category number","3204"
"3315043","2708865","3","1001","","butter or oil-based sauce"
"3305278","2708865","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315046","2708865","6","1001","","NS source"
"3315045","2708865","5","1001","","vegetables other than tomatoes and onions"
"3322305","2708865","","1002","","Moisture change: 0%"
"3315044","2708865","4","1001","","pesto"
"3315041","2708865","1","1001","","spaghetti, any shape pasta"
"3315042","2708865","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315051","2708866","5","1001","","vegetables other than tomatoes and onions"
"3315052","2708866","6","1001","","canned, commercially frozen, dry mix, microwavable container"
"3315050","2708866","4","1001","","pesto"
"3315047","2708866","1","1001","","spaghetti, any shape pasta"
"3305280","2708866","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3305279","2708866","","999","WWEIA Category number","3204"
"3322306","2708866","","1002","","Moisture change: 0%"
"3315048","2708866","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315049","2708866","3","1001","","butter or oil-based sauce"
"3315053","2708866","7","1001","","from other place"
"3315054","2708867","1","1001","","spaghetti, any shape pasta"
"3315058","2708867","5","1001","","fast food"
"3305282","2708867","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315057","2708867","4","1001","","pesto"
"3305281","2708867","","999","WWEIA Category number","3204"
"3315055","2708867","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3322307","2708867","","1002","","Moisture change: 0%"
"3315056","2708867","3","1001","","butter or oil-based sauce"
"3322308","2708868","","1002","","Moisture change: 0%"
"3315061","2708868","3","1001","","butter or oil-based sauce"
"3315062","2708868","4","1001","","pesto"
"3315063","2708868","5","1001","","NS source"
"3305283","2708868","","999","WWEIA Category number","3204"
"3305284","2708868","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315059","2708868","1","1001","","spaghetti, any shape pasta"
"3315060","2708868","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315064","2708869","1","1001","","spaghetti, any shape pasta"
"3315069","2708869","6","1001","","from other place"
"3305286","2708869","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3322309","2708869","","1002","","Moisture change: 0%"
"3305285","2708869","","999","WWEIA Category number","3204"
"3315065","2708869","2","1001","","white, cheese, vodka, or Alfredo sauce"
"3315066","2708869","3","1001","","butter or oil-based sauce"
"3315068","2708869","5","1001","","canned, commercially frozen, dry mix, microwavable container"
"3315067","2708869","4","1001","","pesto"
"3315070","2708870","1","1001","","spaghetti, any shape pasta"
"3322310","2708870","","1002","","Moisture change: 0%"
"3315073","2708870","4","1001","","pesto"
"3315072","2708870","3","1001","","butter or oil-based sauce"
"3305287","2708870","","999","WWEIA Category number","3204"
"3305288","2708870","","999","WWEIA Category description","Pasta mixed dishes, excludes macaroni and cheese"
"3315074","2708870","5","1001","","vegetables other than tomatoes and onions"
